time,open,high,low,close,volume,tick_volume,real_volume,spread,symbol,timeframe,data_source,analysis_volume,volume_is_proxy,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,return_1,log_return_1,range_pct,body_pct,upper_wick_pct,lower_wick_pct,ema_20,ema_50,sma_50,sma_200,atr_pct,close_zscore_20,rolling_high_20,rolling_low_20,ema_20_over_50,realized_vol_20,realized_vol_60,distance_to_20_high_pct,distance_to_20_low_pct,pivot_point,pivot_support_1,pivot_resistance_1,pivot_support_2,pivot_resistance_2,fib_236_20,fib_382_20,fib_500_20,fib_618_20,trend_regime,trend_strength_regime
2026-04-10 03:00:00+00:00,1.1694538593292236,1.1700011491775513,1.1693171262741089,1.169864296913147,0,,,,EURUSD,1h,yfinance,935.6679570052652,True,18769.15936439118,42859.26349871839,0.15238681098229306,0.1661793021819473,0.020000537925397258,-9.750093955366985e-05,103.08504645948159,1.170159659841735,52.76975800631241,999.8939538435542,1.1695643544197083,1.171806399586399,1.1673223092530176,0.38339834113756,0.5668903771196988,0.0,0.0,1.1699148178100587,1.1707774162292481,1.1690522193908692,0.14746345734882385,0.4707158651187987,0.0,0.0,1.1663167476654053,1.1726078987121582,1.1694623231887817,0.5379055049838921,0.5638950998597795,0.0009714074788036228,0.1427386122380837,0.0006166824789304304,0.0007957139846486315,-0.0001790315057182011,1.1701500018437703,1.1688986604030316,1.1696525444725652,1.1690358619936347,1.0453714330945503,0.9909130486405192,0.05445838445403106,0.009438743252884359,23.75214928809739,0.0018073439598083052,1.7800039027657022,1.8209711199817105,-0.04096721721600827,1.170070767402649,1.1691904067993164,1.1696305871009827,1.1687830090522766,5.24526440357787,23.22412236998492,26.938114683558467,17.224637156740428,15.239966911619433,1.1678234040737152,1.1626704931259155,60.0,16.0,44.0,,1.171780854417422,0.0,0.0,56.755481772627135,0.2419576594209966,0.17435041930625741,0.10773386894464271,15.831320410323901,51.71145263881457,42.75729990548675,37.99930358652937,-57.24270009451325,0.0012059583383448036,-0.08189113437599017,0.052751373929518355,0.0680850161326065,-0.015333642203088138,-15.390407112232078,-10.797992982767429,-4.5924141294646486,1.1701564274809857,0.03509651797282132,0.035090360585596225,1.3804366735716833,0.00035096517972821317,0.0003509036058559578,0.000584702777277052,0.0003508420463863524,0.00011698131549565279,0.00011687941539504681,1.1693464301582666,1.1673612417655894,1.168584177494049,,0.00083035911204985,0.26078669977297125,1.1726078987121582,1.1663167476654053,0.0017005776118406146,0.0028123396821853846,0.008126931413058796,-0.002339743576710074,0.003041668787525209,1.1694083213806152,1.1690891981124878,1.169772982597351,1.168724536895752,1.1700921058654785,1.1711231870651244,1.1702046790122986,1.1694623231887817,1.1687199673652648,bullish,ranging
2026-04-10 04:00:00+00:00,1.169864296913147,1.1700011491775513,1.1694538593292236,1.1695905923843384,0,,,,EURUSD,1h,yfinance,701.8954716718293,True,18417.982300912594,42157.36802704656,0.09612560705507593,0.11499483482069431,0.005330751943511021,0.0059854428688334,102.92082914824837,1.1702507247984706,54.430218100126645,999.6600160234007,1.1696667671203613,1.1717081492478902,1.1676253849928324,0.34905362534231077,0.4813423623642775,0.0,0.0,1.1698052207628886,1.1705580035845438,1.1690524379412333,0.1287022503052814,0.35744336057098375,0.0,0.0,1.1672697067260742,1.1726078987121582,1.1699388027191162,0.45638571054098115,0.43476998660116123,0.0009289957157560243,0.15095685274539045,0.0005660602483819055,0.0007497832373952863,-0.00018372298901338084,1.1700015763441722,1.1690036379373991,1.1696430133820688,1.1690769531336869,1.115072987813044,0.9423714343109683,0.17270155350207583,0.008951443042161994,23.825198774646665,0.002116680145263672,1.7502124562159862,1.8643355824720718,-0.11412312625608556,1.1697965264320374,1.1691904067993164,1.1694934666156769,1.1687830090522766,2.622632201788935,23.13630854823611,25.8976297146412,16.559335361601033,3.3554481803210785,1.1676868498325348,1.1626704931259155,56.00000000000001,12.0,44.00000000000001,,1.1716084259314599,0.0,0.0,54.4813166467439,0.13430722148756374,0.16396617177369963,0.1440048190819607,14.86112358389551,45.84077865755627,33.246301131418626,36.73250081488515,-66.75369886858138,0.0011237091877882577,-0.15205301593356033,0.04841941729024703,0.0641518963641346,-0.01573247907388757,-17.33634293468359,-12.105662973150661,-5.230679961532928,1.1701267985502393,-0.023396263099129122,-0.02339900045173482,1.356717439876487,-0.00023396263099129122,-0.00023399000451731277,0.00046793284068053805,0.0002340173823137694,0.0001170086911568847,0.00011690676720988393,1.1693696837036067,1.1674486672800501,1.168622417449951,,0.0007942913715321229,-0.07274086279813818,1.1726078987121582,1.1672697067260742,0.0016454825615863644,0.002741602593420127,0.008132113413769688,-0.0025731587951383084,0.001988302827436339,1.1697275241216023,1.1694538990656533,1.1701379219690957,1.16904350121816,1.1704115470250447,1.1713480854034424,1.170568709373474,1.1699388027191162,1.1693088960647584,bullish,ranging
2026-04-10 05:00:00+00:00,1.1695905923843384,1.1695905923843384,1.1691803932189941,1.1694538593292236,0,,,,EURUSD,1h,yfinance,467.66807521011134,True,18573.871659315966,41689.699951836454,0.09855934044393196,0.08943190346015065,-0.02999837266445309,-0.001159522575285239,102.8661555854483,1.1703078399641231,39.70153961248653,999.5431490026184,1.1697487115859986,1.1716097910715435,1.1678876321004537,0.3182015875908235,0.42078461477194407,0.0,0.0,1.1696865638097127,1.1703707178433738,1.1690024097760519,0.1169807459243851,0.32993268398641257,0.0,0.0,1.1674060821533203,1.1726078987121582,1.1700069904327393,0.44469521593103795,0.39366578054817125,0.0008771160607148456,0.1600347812457569,0.0005090406474199671,0.0007016347194002226,-0.00019259407198025545,1.1698074440161388,1.1691138285856981,1.169613912758554,1.1691048721111341,1.0927462608026877,1.1162642433564736,-0.0235179825537859,0.008420490516038145,23.838057750556214,0.0006633520126342329,1.6748226884324005,1.8672338456478086,-0.19241115721540814,1.1697965264320374,1.1691904067993164,1.1694934666156769,1.1687830090522766,1.3113161008944676,22.6480926332292,25.114637243754384,18.074287254125668,-29.388513791368254,1.1674481630325317,1.1626704931259155,52.0,8.0,44.0,,1.1714463431546556,0.0,0.0,53.33164096513411,0.0798858915682403,0.1520502574922669,0.16345561619074123,13.73388638676259,47.51242933507628,14.775326139474956,30.259642392126764,-85.22467386052504,0.0010704997707815522,-0.19880703570591451,0.04354105945181436,0.060029728981670555,-0.016488669529856198,-20.67218046152449,-13.818966470825428,-6.853213990699063,1.1700854592403431,-0.011690676720987891,-0.011691360133861406,1.3448681537056029,-0.00011690676720987891,-0.00011691360133863111,0.0003507613080002324,0.00011692043600007747,0.0,0.00023384087200015494,1.169377700429856,1.1675273022623707,1.1686606478691102,,0.0007500219471830574,-0.3088384275050538,1.1726078987121582,1.1674060821533203,0.0015848864209853097,0.0027443720009672754,0.008126694205880051,-0.0026897647426719073,0.0017541258412205885,1.1696818669637044,1.1693625847498574,1.169909874598185,1.1691345771153767,1.170229156812032,1.1713802700042724,1.1706208047866822,1.1700069904327393,1.1693931760787963,bullish,ranging
2026-04-10 06:00:00+00:00,1.1693171262741089,1.1695905923843384,1.168770432472229,1.168770432472229,0,,,,EURUSD,1h,yfinance,1286.1271416879863,True,17287.74451762798,40403.57281014847,0.05985227349573551,-0.048911772768343166,-0.013071544761659276,-0.011566172322202445,102.11454505962263,1.170108610669166,30.967312507202067,999.5431490026184,1.169796484708786,1.171498842626447,1.1680941267911251,0.29105198039379077,0.19863792275631958,0.0,0.0,1.1695725679397584,1.1702839612960816,1.168861174583435,0.12165014396267045,-0.0637777330919619,0.0,1.0,1.1674060821533203,1.1726078987121582,1.1700069904327393,0.44467705509756705,0.26228343569529744,0.0008714204458542986,0.17416577193480204,0.0004040477561093603,0.0006421173267420502,-0.0002380695706326899,1.1696706414222717,1.1691820254692664,1.169484146560658,1.1690800988045487,0.823651707257123,1.1883922902029864,-0.3647405829458634,0.007752441596159774,23.88614825909525,0.0006155788898467573,1.4625437825286418,1.8290321415131292,-0.3664883589844874,1.169659674167633,1.1691904067993164,1.1694250404834747,1.1687830090522766,0.6556580504472338,21.61269187525608,23.579588270679153,20.024752249159643,-72.90397426462674,1.167549967765808,1.1626704931259155,48.0,4.0,44.0,,1.1712939853444595,0.0,0.0,47.89173347036545,0.0,0.07139770435193468,0.12913804453930033,11.177066120921285,44.31822628411427,0.0,16.007209090297852,-100.0,0.0009455905241124718,-0.14026095402300726,0.034561169634358006,0.054936017112208045,-0.02037484747785004,-16.904665332480743,-14.436106243156491,-2.468559089324252,1.1699592452395313,-0.05843983082723936,-0.058456913552110135,1.2856423842044773,-0.0005843983082723936,-0.0005845691355210951,0.0007017288334155927,0.00046775122529707963,0.00023397760811851302,0.0,1.1693198653862724,1.167576052466679,1.168679757118225,,0.0007455873468761833,-1.1749256760873772,1.1726078987121582,1.1674060821533203,0.0014935326190610443,0.002821275117763616,0.008151750093846962,-0.0032725911569790878,0.0011687024247741817,1.1694082816441853,1.1692259709040322,1.1696361700693765,1.168998082478841,1.1698184808095295,1.1713802700042724,1.1706208047866822,1.1700069904327393,1.1693931760787963,bullish,ranging
2026-04-10 07:00:00+00:00,1.1689070463180542,1.1693171262741089,1.1682243347167969,1.1682243347167969,0,,,,EURUSD,1h,yfinance,1402.6707924592076,True,15885.073725168771,39000.902017689266,-0.0881003393719975,-0.1513522868546054,-0.031925255658271694,-0.018156608477875792,101.45915940809495,1.1697910485282377,21.425074457210087,999.5431490026184,1.1697486817836762,1.1715672799734727,1.1679300835938797,0.3109382755658925,0.08090053222533915,0.0,0.0,1.1694084723790488,1.170119603474935,1.1686973412831625,0.121622360823083,-0.33257339546945014,0.0,1.0,1.1678149700164795,1.1726078987121582,1.1702114343643188,0.4097400382080598,0.08541013779037955,0.0008935575570000699,0.18118872189538854,0.0002736204817874732,0.0005684179577511348,-0.00029479747596366157,1.1694883306821187,1.1692501581632173,1.16929032935391,1.1690167088721226,0.7262310890822178,1.2862431174110058,-0.560012028328788,0.006914882085127885,24.010873239819748,0.0005262911319732222,1.1848390306455734,1.7458111602578423,-0.5609721296122689,1.169112741947174,1.1691904067993164,1.1691515743732452,1.1687830090522766,0.3278290252236169,20.19217042219609,21.678315876307018,22.439521303288934,-117.52871325753803,1.167549967765808,1.1626704931259155,44.0,0.0,44.0,,1.171092101114681,0.0,0.0,44.027252397302675,0.0,0.026628630522746766,0.08335886412231604,7.802311785261365,38.86706156604582,0.0,4.925108713158309,-100.0,0.0007564614800845693,-0.18691954311453263,0.023406036860795995,0.04863002106192564,-0.025223984201129646,-12.923031398409249,-14.133491274207044,1.2104598757977953,1.169701251513736,-0.04672412479471699,-0.04673504391528582,1.2383175542577396,-0.0004672412479471699,-0.00046735043915280966,0.0009354295445120378,0.0005844011128417629,0.0003510284316702749,0.0,1.1692155291320367,1.167601475300017,1.1686524319648743,,0.0007648852454496146,-1.6339505289674705,1.1726078987121582,1.1678149700164795,0.001382367071440127,0.002598491851314007,0.008013917990576682,-0.0037383033153500778,0.00035053900731507603,1.1690438191095989,1.1684970458348594,1.1693172057469687,1.1682236591974895,1.1698639790217082,1.171476767539978,1.170776999950409,1.1702114343643188,1.1696458687782287,bullish,ranging
2026-04-10 08:00:00+00:00,1.1683608293533325,1.1693171262741089,1.1680878400802612,1.1689070463180542,0,,,,EURUSD,1h,yfinance,1636.0554746832568,True,16429.579387417893,40636.95749237252,-0.07669004554003438,0.029834333105597913,-0.005127912067285076,-0.013828041664682185,102.41527204817068,1.169485881872892,34.73804958741397,999.5431490026184,1.1697486817836762,1.1715672799734727,1.1679300835938797,0.3109382755658925,0.2686032378278708,0.0,0.0,1.169289974371592,1.1700282017389934,1.168551747004191,0.12626934012632554,0.24064355343119329,0.0,0.0,1.1678149700164795,1.1726078987121582,1.1702114343643188,0.4097400382080598,0.22785156444311794,0.0009271304206848286,0.18174728470058996,0.00022277701303963227,0.0004992897688088343,-0.000276512755769202,1.1693743367989857,1.169339317541856,1.169231362733009,1.1690085857199695,0.8149718121960666,1.2225868227395964,-0.4076150105435298,0.006100400873333745,24.163254302247378,0.0006633818149566206,1.009722947220442,1.6342051222375744,-0.6244821750171323,1.1690444946289062,1.169326364994049,1.1691854298114777,1.1687830090522766,0.16391451261180845,19.041545956576527,19.749201318946287,21.43075515214516,-99.01814288403182,1.167549967765808,1.162869930267334,40.0,0.0,40.0,,1.1708053244748926,0.0,0.0,49.51215632420319,0.3006597784497453,0.1002199261499151,0.06608208700819877,6.419403850007728,41.97098120233012,26.03424761327474,8.678082537758238,-73.96575238672526,0.0005069722147548195,-0.11688933193086508,0.01905691846586638,0.04271540054271379,-0.023658482076847412,-8.09240262223038,-12.925273543811713,4.832870921581332,1.1696740732937567,0.05844011128417481,0.05842304170113888,1.2974813396986917,0.0005844011128417481,0.0005842304170113873,0.0010516543618415088,0.00046728862354129103,0.00035082341007901377,0.00023354232822120395,1.1691861498164193,1.1676526741634694,1.1686305499076843,,0.0007931600922461723,-0.9021506611786019,1.1726078987121582,1.1678149700164795,0.0013132977698600001,0.002662540388693319,0.00802733103819206,-0.003156086871125896,0.0009351449755428121,1.1685885985692341,1.1678600708643594,1.1689528624216714,1.1674958070119221,1.1696813901265461,1.171476767539978,1.170776999950409,1.1702114343643188,1.1696458687782287,bullish,ranging
2026-04-10 09:00:00+00:00,1.1690436601638794,1.1713716983795166,1.1689070463180542,1.1712344884872437,0,,,,EURUSD,1h,yfinance,4095.4467361790153,True,20069.030071036614,44732.40422855154,0.10269388287013194,1.3872744905837056,0.08647241893278496,-0.005356768967212198,110.56982588158056,1.169670581281198,52.42944914010422,999.5431490026184,1.169878715276718,1.1717314443121853,1.1680259862412508,0.31673865184034167,0.8658854545299577,0.0,0.0,1.1693767865498859,1.1703067501386006,1.1684468229611713,0.15905285608728711,1.4988035875282348,1.0,0.0,1.1678149700164795,1.1726078987121582,1.1702114343643188,0.4096944950866135,0.7134507287469531,0.001080882584762586,0.1790355366177946,0.00036606851953391306,0.00047264551895385005,-0.00010657699941993699,1.16944287220637,1.169517993927002,1.1695395359259682,1.1691734674064342,0.9011156332295907,0.9889777352166627,-0.087862101987072,0.005713429776710702,24.467577648287858,-0.00015127062797537505,1.1297287662167765,1.535149385792213,-0.4054206195754364,1.169729769229889,1.1694623231887817,1.1695960462093353,1.1687830090522766,6.69184354906338,19.471686497405038,30.00179178802937,17.976696808119403,64.19603066382,1.167549967765808,1.1629364490509033,36.0,0.0,36.0,1.1680878400802612,,1.0,0.0,62.87016491109997,1.0,0.43355325948324847,0.18680060538530338,9.856926632263379,55.52951840799331,95.82168657204052,40.61864472843841,-4.178313427959488,0.0004789177109212339,0.07026797776521146,0.031310026248368365,0.04043432568384471,-0.009124299435476345,9.534153673597459,-8.433388100329879,17.967541773927337,1.1697630071384357,0.1991126819297362,0.1989147153699966,1.499177471521418,0.001991126819297362,0.0019891471537000402,0.0021043199168816534,0.0018705292107594209,0.00011714980528806689,0.00011664090083416565,1.1693812296898312,1.1677931374702841,1.1686579537391664,,0.0009228575450836021,1.426484111624154,1.1726078987121582,1.1678149700164795,0.0013599088473728038,0.003307034402431407,0.008239962351341112,-0.0011712442210417562,0.002928133787081011,1.168770670890808,1.1682242155075073,1.169453501701355,1.1675413846969604,1.1699999570846558,1.171476767539978,1.170776999950409,1.1702114343643188,1.1696458687782287,bullish,ranging
2026-04-10 10:00:00+00:00,1.1713716983795166,1.1719207763671875,1.1709601879119873,1.1716461181640625,0,,,,EURUSD,1h,yfinance,1171.3116936529218,True,20570.52241939881,45903.71592220446,0.10268509833649338,1.257970513916389,0.10670354020752132,0.005929266157737278,110.98148269210989,1.1697761959352788,57.359159356930846,999.8944378584665,1.1700224995613098,1.1719535597973392,1.1680914393252804,0.3300894190929555,0.9203956387427804,0.0,0.0,1.1696142037709554,1.170585544904073,1.1686428626378376,0.16609598788831312,1.5459324349754622,1.0,0.0,1.1680878400802612,1.1726078987121582,1.1703478693962097,0.3863223684665663,0.7872194530157977,0.001068853171806347,0.1756985832041765,0.0005069987792454267,0.0004795161710121654,2.7482608233261288e-05,1.16960276166598,1.1696758316113398,1.1698636255010595,1.169356626721814,1.0852087349844284,0.882693163280439,0.20251557170398937,0.00568704296975732,24.672404761452142,-0.0005686402320861372,1.2584038409896743,1.456436619732643,-0.19803277874296876,1.1700043082237244,1.1699388027191162,1.1699715554714203,1.1687830090522766,43.44231793174795,20.270321546874193,31.722632929208473,16.837653613142255,142.29544355171532,1.167652189731598,1.1629364490509033,32.0,0.0,32.0,1.1680878400802612,,0.0,0.0,64.65147159293763,1.0,0.7668865928165817,0.4335532594832483,13.182624565427789,55.42247131098368,92.83426118869157,71.56339845800227,-7.165738811308431,0.0007312199648690232,0.16402740006634473,0.043357070688242655,0.0410188746847243,0.002338196003518353,6.548777559413127,-5.4369549683812775,11.985732527794404,1.1699547334264764,0.03514494158642911,0.035138767198439336,1.5348492981544837,0.0003514494158642911,0.00035138767198447885,0.0008198622777886306,0.00023421729504460506,0.0002344207853096308,0.00035122419743439476,1.1695969333540437,1.1679442347523932,1.1687209296226502,,0.0009122662169369116,1.6390039337121918,1.1726078987121582,1.1680878400802612,0.0014150492399158665,0.0033157655854648034,0.006125045067459799,-0.0008202064382748508,0.0030462418678691705,1.1705044110616047,1.1696371237436929,1.1721017758051553,1.1680397590001423,1.1729690631230671,1.1715411648750305,1.1708812363147736,1.1703478693962097,1.1698145024776458,bullish,ranging
2026-04-10 11:00:00+00:00,1.1716461181640625,1.172195553779602,1.1715089082717896,1.171783447265625,0,,,,EURUSD,1h,yfinance,703.1936725985219,True,20429.639520409455,46606.90959480298,-0.040616287590593894,1.0920560055401034,0.04020592533894293,0.008800232230408721,111.06390429858752,1.1698323910500317,56.493659401976025,1000.0116358781412,1.170070517063141,1.1721227760506006,1.1680182580756813,0.35079235952560905,0.9173279817388961,0.0,0.0,1.1698471824328105,1.1708051244417825,1.1688892404238382,0.16377216158780886,1.5106378124559923,1.0,0.0,1.1680878400802612,1.1726078987121582,1.1703478693962097,0.3863065145203599,0.8176016035023868,0.0010306324054069622,0.17289198944988546,0.0006225914890671813,0.0005081312346231686,0.00011446025444401267,1.1697968939940135,1.1698284653516917,1.170158982695608,1.1695363912065408,1.1540508716338467,0.878775404704238,0.2752754669296087,0.0059151250698224285,24.855133438691368,-0.001026856899261519,1.3394609799798438,1.3988598216661157,-0.05939884168627185,1.1701416969299316,1.1700069904327393,1.1700743436813354,1.1687830090522766,71.72115896587397,21.20332128264297,32.10840380324601,16.054568717695656,143.4922192912426,1.1677545309066772,1.163069486618042,28.000000000000004,4.0,24.000000000000004,1.1682411575317382,,0.0,0.0,65.25044224359429,1.0,1.0,0.73347995076661,15.970925711770354,55.08711117904015,89.96749666260375,92.87448147444526,-10.03250333739625,0.001092766312991822,0.199203065415302,0.05323404160386073,0.04346190806855159,0.00977213353530914,1.497685069006505,-4.050026960903721,5.547712029910226,1.170113129299039,0.011721039265477629,0.01172035240534497,1.5467502377088715,0.00011721039265477629,0.0001172035240534122,0.0005859832799437456,0.00011719665598874913,0.00035169170117457094,0.00011709492278042556,1.1698051727741943,1.1680947921058533,1.168789381980896,,0.000879541700142598,1.6270440049373684,1.1726078987121582,1.1680878400802612,0.0014642481756617087,0.0028372735058252163,0.005846173753701794,-0.0007030921823387715,0.0031638093117294375,1.171509027481079,1.1710972785949707,1.172057867050171,1.170548439025879,1.1724696159362793,1.1715411648750305,1.1708812363147736,1.1703478693962097,1.1698145024776458,bullish,ranging
2026-04-10 12:00:00+00:00,1.171783447265625,1.1728830337524414,1.1713716983795166,1.172195553779602,0,,,,EURUSD,1h,yfinance,1641.01187309611,True,20577.71631350158,48247.92146789909,-0.041451256454113496,1.032658245093887,0.025339324201631923,0.010944325323553073,111.64103455588432,1.1700406394977863,65.1468084705698,1000.0116358781412,1.170111709833145,1.1722956331880388,1.1679277864782514,0.3732845909567256,0.9770872434207803,0.0,0.0,1.1701213598251343,1.1711620569229126,1.169080662727356,0.17787848910541115,1.4965406643756947,1.0,0.0,1.1680878400802612,1.1728830337524414,1.1704854369163513,0.40980648530249797,0.8566314481044127,0.0010787027021587465,0.16641106736050718,0.0007389351119619914,0.0005542920100909333,0.0001846431018710581,1.1700595517953236,1.169996949342581,1.1704723013239149,1.169733366211953,1.1369502648994483,0.8205283323250655,0.3164219325743828,0.0063611204991359215,24.910156323746044,-0.0005211174488066739,1.4525693322319335,1.3624782027179192,0.09009112951401432,1.1704854369163513,1.1701445579528809,1.170314997434616,1.1689205765724182,85.86057948293698,22.518731533940514,33.43694274152434,14.460445468643218,157.6866618316957,1.1678564250469208,1.1632692217826843,100.0,0.0,100.0,1.16847842130661,,0.0,0.0,67.05454510963553,1.0,1.0,0.9222955309388604,18.837602883043548,55.27329546393081,85.66314481044127,89.48830088724553,-14.336855189558731,0.0016032012069926438,0.26961299420423834,0.06317124340523411,0.047403775135888095,0.015767468269346017,2.659546695800973,-2.7081122295627824,5.367658925363756,1.1703519925884642,0.03516917011745502,0.03516298721443212,1.582463387048727,0.0003516917011745502,0.00035162987214429244,0.00128932017192156,0.00035156805760631275,0.0005864891490354659,0.00035126296527978137,1.1700328281080425,1.1682556062891376,1.1688442158699035,,0.0009202412504301017,1.8600284984616517,1.1728830337524414,1.1680878400802612,0.0015212611087311867,0.0028211062317036943,0.005722754454148883,-0.0005861453811296657,0.0035166136983830754,1.1718293031056721,1.1714630524317422,1.1721496979395547,1.1711426575978596,1.1725159486134846,1.171751368045807,1.1710512697696687,1.1704854369163513,1.169919604063034,bullish,ranging
2026-04-10 13:00:00+00:00,1.172195553779602,1.17384672164917,1.172195553779602,1.1730204820632935,0,,,,EURUSD,1h,yfinance,2111.36696362717,True,20576.039536619053,50359.28843152626,-0.022405133260147175,1.133953685158717,0.06989628302439024,0.01784313457918259,113.12690124419537,1.1703896608249402,71.48630009167601,1000.0116358781412,1.1701735615730287,1.1725999722220921,1.1677471509239652,0.41470953177265596,1.0866526532439287,1.0,0.0,1.170450699329376,1.171588110923767,1.1693132877349852,0.19435446448834467,1.629662624590031,1.0,0.0,1.1680878400802612,1.17384672164917,1.1709672808647156,0.4921390944064061,0.8565277691527459,0.001135949218899659,0.1577006135767375,0.000887472854957938,0.0006209281790643342,0.00026654467589360385,1.1703453759352367,1.1701446450673616,1.1708643291299732,1.1699768562750152,1.1943172409131617,0.7274455465621251,0.4668716943510366,0.007059261210524247,25.06877632653112,-0.0007197022438050205,1.602237090061212,1.3460364953673887,0.2562005946938233,1.1709672808647156,1.1708308458328247,1.1708990633487701,1.1694024205207825,92.9302897414685,24.27763940323009,36.044442243798485,12.947808890721465,206.67585825338108,1.1681296229362488,1.163535714149475,100.0,8.0,92.0,1.1688307903022765,,0.0,0.0,70.37063130744306,1.0,1.0,1.0,22.39880663195166,57.82573419863432,85.65277691527459,87.09447279610652,-14.347223084725414,0.002281754507737821,0.2932555803106173,0.07585388122834186,0.05309379635437885,0.022760084873963006,5.994548973784094,-0.9675799888934072,6.962128962677501,1.1706974504105965,0.07037462998655819,0.07034987865559839,1.6539516697885892,0.0007037462998655819,0.000703498786555871,0.001407620663761588,0.000703251389302591,0.0007043692744589969,0.0,1.170317366579971,1.1684424641626339,1.1688963842391968,,0.0009683967469191777,2.287193105201958,1.17384672164917,1.1680878400802612,0.0016046168081378376,0.002883921697388288,0.0057559240625759695,-0.0007038734876012587,0.004222834802126929,1.1721500953038533,1.1714171568552652,1.17292849222819,1.1706387599309285,1.173661430676778,1.1724876255989074,1.1716468288898467,1.1709672808647156,1.1702877328395844,bullish,ranging
2026-04-10 14:00:00+00:00,1.1730204820632935,1.1741223335266113,1.1726078987121582,1.1731581687927246,0,,,,EURUSD,1h,yfinance,1408.282147469696,True,20191.156380446606,51767.57057899596,0.030017765962724763,0.999660553421955,0.03699066077676156,0.023095787550374926,113.29220250360746,1.1706531566871636,76.56467760312263,1000.1290151853591,1.170310866832733,1.1730644566911628,1.1675572769743034,0.47057409043493376,1.0170163507239385,1.0,0.0,1.1708121260007223,1.1720462520917256,1.169577999909719,0.21081539276825226,1.4504874781858623,1.0,0.0,1.1680878400802612,1.1741223335266113,1.1711050868034363,0.5156316682490977,0.8402244127931096,0.0011737977784550056,0.1447914875182354,0.0010047184855224156,0.0006976862403559505,0.0003070322451664651,1.1706540683905284,1.170308149777926,1.1712172275396273,1.170212509054105,1.2454635303419648,0.6903577782170389,0.5551057521249259,0.007905422924989745,25.198989864404446,-0.00044656991958613723,1.7953357431462509,1.3594268347800387,0.4359089083662122,1.1711050868034363,1.1709686517715454,1.1710368692874908,1.1695402264595032,96.46514487073425,26.050461369864742,34.37326775803034,11.735284235601725,185.37184818189212,1.1681296229362488,1.163802444934845,100.0,4.0,96.0,1.169332383436966,,0.0,0.0,70.89716500735165,1.0,1.0,1.0,25.40590115108276,59.26942162900253,84.02244127931095,85.11278766834225,-15.977558720689043,0.00273962020874019,0.3167555037721367,0.08585778033893521,0.059646593151290124,0.026211187187645084,4.790730893853238,0.18408218765592171,4.606648706197316,1.1711020632692632,0.011737794142252511,0.01173710531710559,1.665883601373075,0.00011737794142252511,0.00011737105317097274,0.001290904206047171,0.00011736416545847625,0.0008218540001975376,0.000351686040391157,1.170587919171662,1.1686273937559708,1.1689238786697387,,0.0010005452032635456,2.015700817363931,1.1741223335266113,1.1680878400802612,0.0016776308908779125,0.002580226837977674,0.0057527879697067364,-0.0008211791108604372,0.004340708411205707,1.1730209191640217,1.1721951166788735,1.1738462845484414,1.1713697512944539,1.1746720870335896,1.1726981930732727,1.1718171570301057,1.1711050868034363,1.1703930165767669,bullish,trending
